incident_id,case_number,incident_datetime,incident_type_primary,incident_description,clearance_type,address_1,address_2,city,state,zip,country,latitude,longitude,created_at,updated_at,location,hour_of_day,day_of_week,parent_incident_type,University of Illinois Police Department Patrol Boundary Shapes - i5tx-m5f3
730274576,II1501540,09/12/2015 12:40:00 AM,[UIPD] ASSIST OTHER POLICE DEPT,ASSIST OTHER POLICE DEPT           <BR/><BR/>OFFICERS ASSISTED CHAMPAIGN POLICE WITH A PERSONAL INJURY ACCIDENT.,,UNIVERSITY AVE & WRIGHT ST,,URBANA,IL,,,40.1164,-88.229,09/12/2015 07:44:01 PM,09/12/2015 07:40:03 PM,POINT (-88.229 40.1164),0,Saturday,Other,206477
730274574,II1501544,09/12/2015 03:09:00 AM,[UIPD] DRUG EQUIPMENT-POSSESSION,"DRUG EQUIPMENT-POSSESSION          <BR/><BR/>OFFICER OBSERVED A SUSPICIOUS SUBJECT ON A BICYCLE IN THE 40 0 BLOCK OF E.WHITE STREET, CHAMPAIGN. OFFICER ALSO OBSERVED A BICYCLE VIOLATION AND INITIATED A SUBJECT STOP. SUBJECT F LED FROM OFFICER ON THE BICYCLE AND ON FOOT. HE WAS LATER AP PREHENDED AND ARRESTED FOR RESISTING /OBSTRUCTING AND POSSES SION OF DRUG PARAPHERNAILIA. HE WAS CITED FOR THE BICYCLE VI OLATION AND ISSUED A NO TRESPASS LETTER.",,WHITE E & FIFTH,,URBANA,IL,,,40.1154,-88.2321,09/12/2015 07:44:01 PM,09/12/2015 07:40:03 PM,POINT (-88.2321 40.1154),3,Saturday,Drugs,206477
730448472,II1501555,09/12/2015 09:00:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> RP REPORTED LOST WALLET,,FOURTH ST & SPRINGFIELD AVE,,URBANA,IL,,,40.1127,-88.2336,09/14/2015 07:19:01 PM,09/14/2015 07:15:02 PM,POINT (-88.2336 40.1127),9,Saturday,Other,206477
730517692,II1501560,09/12/2015 12:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/>VICTIM CAME IN TO POST I TO REPORT A LOST WALLET AND CONTENT S.,,1400 Block S FIRST ST,,URBANA,IL,,,40.1,-88.2352,09/15/2015 05:49:01 PM,09/15/2015 05:45:02 PM,POINT (-88.2352 40.1),12,Saturday,Other,206477
733543235,II1501770,09/12/2015 01:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> RP LOST WALLET WALKING TO WALGREENS FROM ALLEN HALL,,1000 Block GREGORY DR,,URBANA,IL,,,40.1041,-88.221,10/08/2015 02:19:04 PM,10/08/2015 02:15:02 PM,POINT (-88.221 40.1041),13,Saturday,Other,206477
730862228,II1501569,09/12/2015 02:30:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,1400 Block S FIRST ST,,URBANA,IL,,,40.1,-88.2352,09/16/2015 06:49:01 PM,09/16/2015 10:46:39 PM,POINT (-88.2352 40.1),14,Saturday,Other,206477
730862226,II1501556,09/12/2015 07:00:00 PM,[UIPD] BATTERY,BATTERY                            <BR/><BR/>PARENT REPORTED THAT HIS SON WAS BATTERED BY OTHER BOY SCOUT S WHILE CAMPING ON THE FOOTBALL FIELD AFTER THE GAME. PARENT JUST WANTED IT DOCUMENTED ONLY AND IS PURSUING THE MATTER T HROUGH THE BOY SCOUT TROOP.,,FIRST ST S & KIRBY,,URBANA,IL,,,40.1,-88.2352,09/16/2015 06:49:01 PM,09/16/2015 10:46:39 PM,POINT (-88.2352 40.1),19,Saturday,Assault,206477
730448471,II1501554,09/12/2015 11:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> RP LOST WALLET,,300 Block STOUGHTON ST,,URBANA,IL,,,40.1131,-88.2338,09/14/2015 07:19:01 PM,09/14/2015 07:15:02 PM,POINT (-88.2338 40.1131),23,Saturday,Other,206477
731489383,II1501628,09/19/2015 03:06:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> WORK EQUIPMENT WAS TAKEN WITHOUT PERMISSION.,,1400 Block GREEN ST W,,URBANA,IL,,,40.1099,-88.2272,09/24/2015 02:49:02 PM,09/24/2015 02:45:01 PM,POINT (-88.2272 40.1099),3,Saturday,Theft,206477
730448470,II1501551,09/13/2015 12:21:00 AM,[UIPD] DRIVING UNDER THE INFL-ALCOHOL,DRIVING UNDER THE INFL-ALCOHOL     <BR/><BR/>A DRIVER WAS ARRESTED FOR DRIVING UNDER THE INFLUENCE OF ALC OHOL AFTER BEING INVOLVED IN A TRAFFIC CRASH.,,SIXTH ST S & JOHN ST,,URBANA,IL,,,40.1091,-88.2304,09/14/2015 07:19:01 PM,09/14/2015 07:15:02 PM,POINT (-88.2304 40.1091),0,Sunday,Traffic,206477
730517690,II1501558,09/14/2015 08:35:00 AM,[UIPD] TRESPASS NOTICE,TRESPASS NOTICE                    <BR/><BR/> A SUBJECT WAS ISSUED A NOTICE OF TRESPASS.,,CLARK W & GOODWIN,,URBANA,IL,,,40.1164,-88.224,09/15/2015 05:49:01 PM,09/15/2015 05:45:02 PM,POINT (-88.224 40.1164),8,Monday,Other,206477
730862224,II1501563,09/14/2015 09:40:00 PM,[UIPD] BURGLARY RESIDENTIAL,BURGLARY RESIDENTIAL               <BR/><BR/>INDIVIDUAL HAD ITEMS TAKEN FROM HIS ROOM WHILE HE WAS IN THE SHOWER. HE ADVISED THE ITEMS WERE RETURNED SEVERAL HOURS LA TER. NO SUSPECT INFO.,,EUCLID ST & GREGORY,,URBANA,IL,,,40.102,-88.2343,09/16/2015 06:49:01 PM,09/16/2015 10:46:39 PM,POINT (-88.2343 40.102),21,Monday,Breaking & Entering,206477
730862225,II1501564,09/14/2015 09:45:00 PM,[UIPD] CRIMINAL DAMAGE GOVT SUPPORT PROP,CRIMINAL DAMAGE GOVT SUPPORT PROP  <BR/><BR/>ISR RD REPORTED A FIRE IN A RECYCLING BIN THAT WAS ALREADY E XTINGUISHED.,,ILLINOIS ST W & GREGORY,,URBANA,IL,,,40.1096,-88.2213,09/16/2015 06:49:01 PM,09/16/2015 10:46:39 PM,POINT (-88.2213 40.1096),21,Monday,Property Crime,206477
730862227,II1501567,09/15/2015 11:24:00 AM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/> THEFT OF A BICYCLE FROM ELECTRICAL AND COMPUTER ENGINEERING,,300 Block N WRIGHT ST,,URBANA,IL,,,40.1149,-88.2285,09/16/2015 06:49:01 PM,09/16/2015 10:46:39 PM,POINT (-88.2285 40.1149),11,Tuesday,Theft,206477
752055434,II1501574,09/16/2015 02:59:00 AM,[UIPD] ASSIST OTHER POLICE DEPT,ASSIST OTHER POLICE DEPT           <BR/><BR/> ASSISTED CPD WIH K9 ON ARMED ROBBERY,,2300 Block SPRINGFIELD AVE W,,URBANA,IL,,,40.1161,-88.2297,03/08/2016 03:59:15 PM,03/08/2016 06:25:03 PM,POINT (-88.2297 40.1161),2,Wednesday,Other,206477
730933434,II1501581,09/16/2015 10:00:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/>RP HAD WALLET DURING CLASS AT SMITH MUSIC HALL AND NOTICIED THE WALLET WAS MISSING DURING HER NEXT CLASS AT WHOLERS HALL,,800 Block MATHEWS AVE S,,URBANA,IL,,,40.1057,-88.2257,09/17/2015 02:54:01 PM,09/17/2015 02:50:02 PM,POINT (-88.2257 40.1057),10,Wednesday,Other,206477
730933431,II1501577,09/16/2015 12:33:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST INDIAN PASSPORT,,1800 Block ORCHARD PL,,URBANA,IL,,,40.097,-88.2136,09/17/2015 02:54:01 PM,09/17/2015 02:50:02 PM,POINT (-88.2136 40.097),12,Wednesday,Other,206477
730933432,II1501578,09/16/2015 01:51:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET AND CONTENTS,,900 Block COLLEGE CT,,URBANA,IL,,,40.099,-88.2207,09/17/2015 02:54:01 PM,09/17/2015 02:50:02 PM,POINT (-88.2207 40.099),13,Wednesday,Other,206477
730933436,II1501579,09/16/2015 02:05:00 PM,[UIPD] THEFT-RETAIL,THEFT-RETAIL                       <BR/><BR/> OFFENDER STOLE MERCHANDISE FROM ILLINI UNION BOOKSTORE.,,800 Block WRIGHT ST S,,URBANA,IL,,,40.1083,-88.2292,09/17/2015 02:54:01 PM,09/17/2015 02:50:01 PM,POINT (-88.2292 40.1083),14,Wednesday,Theft,206477
730933435,II1501583,09/16/2015 05:05:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD A VALID CHAMPAIGN CITY WARRANT FOR FAILURE TO APPEAR FOR THE OFFENSE OF DAMAGI NG PROPERTY. SUBJECT WAS ARRESTED AND TRANSPORTED TO CCSO.,,BLK OF UNIVERSITY AVENUE E,,URBANA,IL,,,40.1159,-88.2411,09/17/2015 02:54:01 PM,09/17/2015 02:50:02 PM,POINT (-88.2411 40.1159),17,Wednesday,Other,
731170232,II1501588,09/17/2015 12:08:00 PM,[UIPD] THEFT-RETAIL,THEFT-RETAIL                       <BR/><BR/>OFFICER ISSUED A STATE NOTICE TO APPEAR (NTA) FOR RETAIL THE FT FROM A UNIVERSITY OWNED BOOK STORE.,,800 Block WRIGHT ST S,,URBANA,IL,,,40.1083,-88.2292,09/20/2015 12:14:06 PM,09/20/2015 12:10:12 PM,POINT (-88.2292 40.1083),12,Thursday,Theft,206477
731414516,II1501629,09/17/2015 07:50:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>RP LEFT ITEMS ON TABLE AT FLB AFTER CLASS. WHEN RP RETURNED THE NEXT DAY THE ITEMS WERE GONE AND NO ONE HAD TURNED THEM IN.,,700 Block MATHEWS AVE S,,URBANA,IL,,,40.1063,-88.2258,09/23/2015 03:44:02 PM,09/23/2015 03:40:02 PM,POINT (-88.2258 40.1063),19,Thursday,Theft,206477
731170234,II1501592,09/17/2015 09:21:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>OFFICER WAS DISPATCHED TO BLAISDELL HALL IN REFERENCE TO A D RUG ACTIVITY CALL,,900 Block PENNSYLVANIA AV W,,URBANA,IL,,,40.1003,-88.2201,09/20/2015 12:14:06 PM,09/20/2015 12:10:12 PM,POINT (-88.2201 40.1003),21,Thursday,Drugs,206477
731170233,II1501596,09/18/2015 12:06:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST AN INDIAN PASSPORT,,800 Block CLARK ST,,URBANA,IL,,,40.1157,-88.2179,09/20/2015 12:14:06 PM,09/20/2015 12:10:12 PM,POINT (-88.2179 40.1157),12,Friday,Other,206477
731170235,II1501600,09/18/2015 04:00:00 PM,[UIPD] THEFT-RETAIL,THEFT-RETAIL                       <BR/><BR/> SUSPECT STOLE TWO BOOKS FROM THE STORE TOTALING $47.80.,,WRIGHT ST S & DANIEL,,URBANA,IL,,,40.1083,-88.2292,09/20/2015 12:14:06 PM,09/20/2015 12:10:12 PM,POINT (-88.2292 40.1083),16,Friday,Theft,206477
731172954,II1501599,09/18/2015 04:00:00 PM,[UIPD] DISORDERLY CONDUCT-ALL OTHER,DISORDERLY CONDUCT-ALL OTHER       <BR/><BR/>SUSPECT REFUSED TO LEAVE WHEN ASKED SEVERAL TIMES BY STAFF. STAFF FELT THREATENED BY SUSPECTS BEHAVIOR.,,WRIGHT ST S & CHALMERS,,URBANA,IL,,,40.1066,-88.2285,09/20/2015 02:24:02 PM,09/20/2015 02:20:02 PM,POINT (-88.2285 40.1066),16,Friday,Disorder,206477
731172952,II1501609,09/18/2015 04:09:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET AND CONTENTS,,100 Block S BUSEY AV,,URBANA,IL,,,40.1113,-88.2182,09/20/2015 02:24:02 PM,09/20/2015 02:20:03 PM,POINT (-88.2182 40.1113),16,Friday,Other,206477
731172951,II1501606,09/18/2015 11:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> RP LOST HIS ILLINOIS DL AND I-CARD.,,1100 Block GOODWIN AVE S,,URBANA,IL,,,40.1028,-88.2251,09/20/2015 02:24:02 PM,09/20/2015 02:20:03 PM,POINT (-88.2251 40.1028),23,Friday,Other,206477
731172950,II1501605,09/19/2015 12:39:00 AM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>POLICE RESPONDED TO SUSPICIOUS SUBJECTS IN PARKING LOT F29. SUBJECTS RAN FROM POLICE AND HAD MARIJUANA ON THEM. SUBJECTS WERE EACH ISSUED A STATE NOTICE TO APPEAR.,,1200 Block DORNER DR,,URBANA,IL,,,40.1018,-88.2222,09/20/2015 02:24:02 PM,09/20/2015 02:20:03 PM,POINT (-88.2222 40.1018),0,Saturday,Drugs,206477
731414518,II1501634,09/19/2015 02:00:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> RP LOST WALLET WALKING HOME FROM THE RED LION.,,200 Block GREEN ST E,,URBANA,IL,,,40.1099,-88.2356,09/23/2015 03:44:02 PM,09/23/2015 03:40:02 PM,POINT (-88.2356 40.1099),2,Saturday,Other,206477
731172953,II1501608,09/19/2015 01:30:00 PM,[UIPD] THEFT OVER,THEFT OVER                         <BR/><BR/>UNKNOWN PERSON TOOK VICTIM'S LAPTOP COMPUTER AND OTHER PROPERTY.,,300 Block WRIGHT ST N,,URBANA,IL,,,40.1149,-88.2285,09/20/2015 02:24:02 PM,09/20/2015 02:20:03 PM,POINT (-88.2285 40.1149),13,Saturday,Theft,206477
731489382,II1501630,09/19/2015 03:30:00 PM,[UIPD] CRIMINAL DEFACEMENT OF PROPERTY,CRIMINAL DEFACEMENT OF PROPERTY    <BR/><BR/> GRAFFITI WAS OBSERVED INSIDE A U OF I OWNED BUILDING.,,1300 Block GREEN ST W,,URBANA,IL,,,40.11,-88.226,09/24/2015 02:49:02 PM,09/24/2015 02:45:01 PM,POINT (-88.226 40.11),15,Saturday,Property Crime,206477
731414521,II1501620,09/19/2015 05:00:00 PM,[UIPD] CRIMINAL DAMAGE GOVT SUPPORT PROP,CRIMINAL DAMAGE GOVT SUPPORT PROP  <BR/><BR/>1N UNKNOWN VEHICLE DROVE ON TO THE U OF I GOLF COURSE AND CAUSED A SIGNIFICANT AMOUNT OF DAMAGE.,,HARTWELL DR & AIRPORT RD,,URBANA,IL,,,40.0464,-88.2583,09/23/2015 03:44:02 PM,09/23/2015 03:40:02 PM,POINT (-88.2583 40.0464),17,Saturday,Property Crime,
731414517,II1501631,09/19/2015 05:30:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> VICTIM LOST WALLET SOMEWHERE ON CAMPUS,,1100 Block SPRINGFIELD,,URBANA,IL,,,40.113,-88.2232,09/23/2015 03:44:02 PM,09/23/2015 03:40:02 PM,POINT (-88.2232 40.113),17,Saturday,Other,206477
731172955,II1501615,09/19/2015 11:08:00 PM,[UIPD] OPERATE UNINSURED MOTOR VEHICLE,OPERATE UNINSURED MOTOR VEHICLE    <BR/><BR/>TRAFFIC STOP RESULTED IN ARREST FOR POSSESSION OF STOLEN REGISTRATION STICKER.,,500 Block DANIEL ST E,,URBANA,IL,,,40.1082,-88.2311,09/20/2015 02:24:02 PM,09/20/2015 02:20:03 PM,POINT (-88.2311 40.1082),23,Saturday,Traffic,206477
731258412,II1501616,09/20/2015 01:15:00 AM,[UIPD] ASSIST OTHER POLICE DEPT,ASSIST OTHER POLICE DEPT           <BR/><BR/>OFFICERS ASSISTED OTHER AGENCY WITH INFORMATION REGARDING A REPORTED SEXUAL ASSAULT.,,BLK OF GREEN ST E,,URBANA,IL,,,40.1099,-88.241,09/21/2015 05:34:02 PM,09/21/2015 05:30:02 PM,POINT (-88.241 40.1099),1,Sunday,Other,206477
731258411,II1501617,09/20/2015 03:35:00 AM,[UIPD] DRIVING UNDER THE INFL-ALCOHOL,DRIVING UNDER THE INFL-ALCOHOL     <BR/><BR/>A DRIVER WAS ARRESTED FOR DRIVING UNDER THE INFLUENSE OF ALC OHOL.,,THIRD ST N & STOUGHTON ST,,URBANA,IL,,,40.1163,-88.2354,09/21/2015 05:34:02 PM,09/21/2015 05:30:02 PM,POINT (-88.2354 40.1163),3,Sunday,Traffic,206477
732530157,II1501619,09/20/2015 06:31:00 AM,[UIPD] OTHER TROUBLE/INFO RPT,OTHER TROUBLE/INFO RPT             <BR/><BR/>BLANK ROUNDS OF AMMO COLLECTED AS WILLARD AIRPORT TSA CHECK POINT FOR SAFEKEEPING.,,BLK OF AIRPORT RD,,URBANA,IL,,,40.0364,-88.2638,09/30/2015 12:24:33 PM,09/30/2015 12:20:32 PM,POINT (-88.2638 40.0364),6,Sunday,Other,
731258414,II1501622,09/20/2015 05:08:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD 2 VALID CHAMPAIGN CI TY WARRANTS. SUBJECT WAS ARRESTED AND TRANSPORTED TO CCSO,,500 Block GREEN STREET E,,URBANA,IL,,,40.1099,-88.2315,09/21/2015 05:34:02 PM,09/21/2015 05:30:02 PM,POINT (-88.2315 40.1099),17,Sunday,Other,206477
731258415,II1501623,09/20/2015 06:16:00 PM,[UIPD] WARRANT-IN STATE,WARRANT-IN STATE                   <BR/><BR/>OFFICER RECOGNIZED SUBJECT. SUBJECT HAD A VALID CHAMPAIGN CI TY WARRANT AND A VALID CHAMPAIGN COUNTY WARRANT. SUBJECT WAS ARRESTED AND TRANSPORTED TO CCSO,,FOURTH STREET N & PARK ST,,URBANA,IL,,,40.1173,-88.2338,09/21/2015 05:34:02 PM,09/21/2015 05:30:02 PM,POINT (-88.2338 40.1173),18,Sunday,Other,
731258417,II1501624,09/20/2015 07:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>THEFT FROM AN UNLOCKED LOCKER AT CRCE WAS REPORTED TO POLICE .,,GREGORY DR & DORNER DR,,URBANA,IL,,,40.1044,-88.2219,09/21/2015 05:34:02 PM,09/21/2015 05:30:02 PM,POINT (-88.2219 40.1044),19,Sunday,Theft,206477
731258416,II1501625,09/20/2015 09:46:00 PM,[UIPD] ARSON-AGGRAVATED,ARSON-AGGRAVATED                   <BR/><BR/>OFFICER RESPONDS TO ASSIST URBANA FIRE DEPARTMENT WITH SUSPE CTED ARSON.,,1000 Block ILLINOIS ST W,,URBANA,IL,,,40.1096,-88.2213,09/21/2015 05:34:02 PM,09/21/2015 05:30:02 PM,POINT (-88.2213 40.1096),21,Sunday,Arson,206477
735189014,II1501626,09/21/2015 12:31:00 AM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>A SUBJECT WAS ISSUED A STATE NTA FOR POSSESSION OF DRUG PARA PHERNALIA,,OAK ST S & STADIUM DR,,URBANA,IL,,,40.1027,-88.2415,10/26/2015 02:46:22 PM,10/26/2015 04:55:04 PM,POINT (-88.2415 40.1027),0,Monday,Drugs,206477
731414519,II1501636,09/21/2015 09:00:00 AM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/>RP LAST HAD HIS WALLET AT HOME AND RODE BICYCLE TO WORK. HE ATTENDED CLASS AT THE ATMOSPHERIC SCIENCE BUILDING AND MORRI LL HALL. RP NOTICED WALLET WAS MISSING AROUND NOON.,,1200 Block PARK AVE W,,URBANA,IL,,,40.1171,-88.267,09/23/2015 03:44:02 PM,09/23/2015 03:40:02 PM,POINT (-88.267 40.1171),9,Monday,Other,
731414522,II1501638,09/21/2015 09:00:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>RP LOCKED BIKE ON THE CHAIN FENCE IN FRONT OF SMITH HALL AT APPROXIMATELY 9:10 AM. WHEN SHE CAME BACK AT APPROXIMATELY 11 AM THE BIKE AND LOCK WERE GONE.,,800 Block MATHEWS AVE S,,URBANA,IL,,,40.1057,-88.2257,09/23/2015 03:44:02 PM,09/23/2015 03:40:02 PM,POINT (-88.2257 40.1057),9,Monday,Theft,206477
731414520,II1501632,09/21/2015 12:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,1300 Block GREEN ST E,,URBANA,IL,,,40.1107,-88.2261,09/23/2015 03:44:02 PM,09/23/2015 03:40:02 PM,POINT (-88.2261 40.1107),12,Monday,Other,206477
732055026,II1501675,09/21/2015 06:30:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF BLACK CHINIA POWER X BICYCLE,,600 Block S MATHEWS AV,,URBANA,IL,,,40.1072,-88.2265,09/28/2015 04:59:03 PM,09/28/2015 04:55:02 PM,POINT (-88.2265 40.1072),18,Monday,Theft,206477
731416840,II1501639,09/22/2015 11:04:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF A BICYCLE FROM DANIELS HALL,,1000 Block W GREEN ST,,URBANA,IL,,,40.111,-88.2219,09/23/2015 04:29:02 PM,09/23/2015 04:25:02 PM,POINT (-88.2219 40.111),11,Tuesday,Theft,206477
731489384,II1501641,09/22/2015 02:56:00 PM,[UIPD] DECEPTIVE PRACTICES,DECEPTIVE PRACTICES                <BR/><BR/> A STUDENT REPORTED AN ATTEMPT AT DECEPTIVE PRACTICE.,,1100 Block NEVADA ST W,,URBANA,IL,,,40.1057,-88.2233,09/24/2015 02:49:02 PM,09/24/2015 02:45:02 PM,POINT (-88.2233 40.1057),14,Tuesday,Theft,206477
731416842,II1501642,09/22/2015 03:45:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF $15 US DOLLARS FROM CRCE.,,1100 Block GREGORY DR,,URBANA,IL,,,40.1044,-88.2219,09/23/2015 04:29:02 PM,09/23/2015 04:25:02 PM,POINT (-88.2219 40.1044),15,Tuesday,Theft,206477
731808991,II1501645,09/23/2015 07:50:00 AM,[UIPD] OTHER TROUBLE/INFO RPT,OTHER TROUBLE/INFO RPT             <BR/><BR/>A U OF I EMPLOYEE WANTED TO REPORT AN ISSUE WITH A FAMILY ME MBER.,,1400 Block GREGORY DR,,URBANA,IL,,,40.1043,-88.2283,09/25/2015 05:44:03 PM,09/25/2015 05:40:02 PM,POINT (-88.2283 40.1043),7,Wednesday,Other,206477
732933893,II1501749,09/24/2015 12:00:00 AM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> RP REPORTED BIKE STOLEN FROM THE BIKE RACKS,,1100 Block NEVADA ST,,URBANA,IL,,,40.1057,-88.2233,10/05/2015 07:09:04 PM,10/05/2015 07:05:01 PM,POINT (-88.2233 40.1057),0,Thursday,Theft,206477
731808987,II1501655,09/24/2015 05:13:00 AM,[UIPD] DRIVING UNDER THE INFL-ALCOHOL,DRIVING UNDER THE INFL-ALCOHOL     <BR/><BR/>A DRIVER WAS ARRESTED FOR DRIVING UNDER THE INFLUENCE OF ALCOHOL.,,KIRBY AVE & FIRST ST,,URBANA,IL,,,40.098,-88.2386,09/25/2015 05:44:03 PM,09/25/2015 05:40:02 PM,POINT (-88.2386 40.098),5,Thursday,Traffic,206477
732055024,II1501658,09/24/2015 01:00:00 PM,[UIPD] ASSIST OTHER POLICE DEPT,ASSIST OTHER POLICE DEPT           <BR/><BR/> SUBJECT INVOLVED IN A BURGLARY TO A MOTOR VEHICLE.,,100 Block GREEN ST E,,URBANA,IL,,,40.1072,-88.2374,09/28/2015 04:59:03 PM,09/28/2015 04:55:02 PM,POINT (-88.2374 40.1072),13,Thursday,Other,206477
731808988,II1501659,09/24/2015 02:42:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF A BICYCLE FROM THE PARKING LOT AT SHERMAN HALL,,900 Block S FIFTH ST,,URBANA,IL,,,40.1071,-88.2323,09/25/2015 05:44:03 PM,09/25/2015 05:40:02 PM,POINT (-88.2323 40.1071),14,Thursday,Theft,206477
732055025,II1501670,09/24/2015 06:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST WALLET,,GREEN & MATHEWS,,URBANA,IL,,,40.1105,-88.2256,09/28/2015 04:59:03 PM,09/28/2015 04:55:02 PM,POINT (-88.2256 40.1105),18,Thursday,Other,206477
752988153,II1501664,09/24/2015 10:59:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,"CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>THREE SUBJECTS WERE STOPPED FOR SUSPICIOUS ACTIVITY. CANNABI S, A CONTROLLED SUBSTANCE, AND A LOST CREDIT CARD WERE RECOV ERED. ONE CITATION WAS ISSUED FOR WALKING IN ROADWAY",,1300 Block NEIL ST S,,URBANA,IL,,,40.1015,-88.2445,03/17/2016 03:05:37 PM,03/17/2016 05:30:02 PM,POINT (-88.2445 40.1015),22,Thursday,Drugs,
732544812,II1501703,09/25/2015 05:00:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/>VICTIM LOCKED BICYCLE AT THE RACKS NEXT TO PAR ON 09/25 AND WHEN HE RETURNED ON 09/27 AT 2100 THE BICYCLE WAS GONE.,,1000 Block PENNSYLVANIA W,,URBANA,IL,,,40.1003,-88.2207,09/30/2015 05:44:04 PM,09/30/2015 05:40:02 PM,POINT (-88.2207 40.1003),17,Friday,Theft,206477
732933892,II1501682,09/25/2015 05:00:00 PM,[UIPD] CRIMINAL DAMAGE GOVT SUPPORT PROP,CRIMINAL DAMAGE GOVT SUPPORT PROP  <BR/><BR/>OFFICER TOOK A REPORT OF CRIMINAL DAMAGE TO STATE SUPPORTED PROPERTY.,,800 Block MATHEWS AV S,,URBANA,IL,,,40.1057,-88.2257,10/05/2015 07:09:04 PM,10/05/2015 07:05:01 PM,POINT (-88.2257 40.1057),17,Friday,Property Crime,206477
732697559,II1501674,09/25/2015 05:43:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>TRAFFIC STOP FOR DRIVING THE WRONG WAY IN A ONE WAY RESULTED IN A STATE NTA FOR DRUG PARAPHERNALIA.,,JOHN STREET S & FOURTH STREET,,URBANA,IL,,,40.1115,-88.2336,10/02/2015 03:59:05 PM,10/02/2015 03:55:05 PM,POINT (-88.2336 40.1115),17,Friday,Drugs,206477
732053494,II1501685,09/25/2015 10:00:00 PM,[UIPD] LOST ARTICLES,LOST ARTICLES                      <BR/><BR/> LOST IPHONE 5S,,200 Block E GREEN ST,,URBANA,IL,,,40.1099,-88.2356,09/28/2015 04:29:03 PM,09/28/2015 04:25:02 PM,POINT (-88.2356 40.1099),22,Friday,Other,206477
732053496,II1501689,09/25/2015 11:16:00 PM,[UIPD] THEFT UNDER,THEFT UNDER                        <BR/><BR/> THEFT OF BLUE/SILVER TREK BICYCLE,,200 Block PEABODY DR,,URBANA,IL,,,40.1022,-88.2366,09/28/2015 04:29:03 PM,09/28/2015 04:25:02 PM,POINT (-88.2366 40.1022),23,Friday,Theft,206477
732053128,II1501678,09/26/2015 07:36:00 PM,[UIPD] CANNABIS-POSS 30 GM & UNDER,CANNABIS-POSS 30 GM & UNDER        <BR/><BR/>OFFICER RESPONDED TO TAFT HALL IN REFERENCE TO A DRUG ACTIVI TY CALL.,,1200 Block FOURTH ST S,,URBANA,IL,,,40.102,-88.2336,09/28/2015 04:14:03 PM,09/28/2015 04:10:02 PM,POINT (-88.2336 40.102),19,Saturday,Drugs,206477
